trade_date,stock,K,D,J,KDJ_label
20191213,601015.SH,37.34317653943747,36.18197641235343,39.66557679360555,金叉40
20191213,601016.SH,68.19509839607491,62.58722080107609,79.41085358607255,金叉50+
20191213,601018.SH,69.52725299199744,64.08275508233778,80.41624881131676,金叉50+
20191213,601058.SH,50.66977805939202,48.04123088408392,55.926872410008215,金叉50+
20191213,601066.SH,65.09087332931689,54.58531063059681,86.10199872675707,金叉50+
20191213,601086.SH,58.6204373921806,57.51397041643701,60.833371343667764,金叉50+
20191213,601101.SH,56.36439783246281,49.84875280703506,69.3956878833183,金叉50+
20191213,601106.SH,72.02310331325573,68.1281343044293,79.81304133090862,金叉50+
20191213,601108.SH,60.61029907226481,60.249816944682586,61.331263327429255,金叉50+
20191213,601186.SH,59.606000422769796,51.309426908692444,76.1991474509245,金叉50+
20191213,601199.SH,71.65257196621701,70.50478133725831,73.94815322413442,金叉50+
20191213,601216.SH,43.676981051162045,36.61265721383423,57.80562872581767,金叉50+
20191213,601222.SH,80.6751588463274,76.47991809429352,89.06564035039517,金叉50+
20191213,601229.SH,55.94985745392006,51.19513410288446,65.45930415599126,金叉50+
20191213,601238.SH,50.69016451829092,46.779917682031765,58.51065819080924,金叉50+
20191213,601288.SH,51.440520421098974,40.51132271572473,73.29891583184747,金叉50+
20191213,601311.SH,47.513758645082156,37.59719964525156,67.34687664474335,金叉50+
20191213,601333.SH,65.78463540694132,62.10426616519113,73.14537389044169,金叉50+
20191213,601339.SH,31.528078402085537,24.677165881432312,45.22990344339198,金叉50
20191213,601377.SH,75.83005332554362,72.4547114022073,82.58073717221626,金叉50+
20191213,601398.SH,52.250595993105414,37.14229531788027,82.46719734355571,金叉50+
20191213,601515.SH,64.8159507984222,64.21575723920904,66.0163379168485,金叉50+
20191213,601518.SH,67.51492155153998,66.46499585656164,69.61477294149665,金叉50+
20191213,601555.SH,72.01243667582122,67.18145482447093,81.6744003785218,金叉50+
20191213,601608.SH,70.2738612567325,66.98952499009368,76.84253379001012,金叉50+
20191213,601611.SH,60.97994922837316,60.01697005798716,62.90590756914516,金叉50+
20191213,601618.SH,66.67553501988014,62.91105107656055,74.20450290651932,金叉50+
